osmid,y,x,street_count,highway,railway,junction,geometry
318314007,51.6854966,39.2630602,3,,,,POINT (39.2630602 51.6854966)
318314018,51.6867,39.2641082,3,traffic_signals,,,POINT (39.2641082 51.6867)
318314029,51.6853325,39.2630352,3,,,,POINT (39.2630352 51.6853325)
318314032,51.6848633,39.2641634,3,traffic_signals,,,POINT (39.2641634 51.6848633)
318319948,51.6969639,39.1568676,4,traffic_signals,,,POINT (39.1568676 51.6969639)
318319949,51.6940549,39.1573354,4,traffic_signals,,,POINT (39.1573354 51.6940549)
318319950,51.6943997,39.1644495,4,traffic_signals,,,POINT (39.1644495 51.6943997)
318319952,51.6755398,39.1690219,3,,,,POINT (39.1690219 51.6755398)
318319955,51.6876059,39.1652919,3,traffic_signals,,,POINT (39.1652919 51.6876059)
318323765,51.6633207,39.1711267,3,traffic_signals,,,POINT (39.1711267 51.6633207)
318323827,51.6498917,39.1642775,3,,,,POINT (39.1642775 51.6498917)
318323841,51.6501614,39.1648377,3,,,,POINT (39.1648377 51.6501614)
318323863,51.6507048,39.1644934,3,,,,POINT (39.1644934 51.6507048)
318323865,51.6509203,39.1639639,3,,,,POINT (39.1639639 51.6509203)
318323866,51.6507828,39.163454,3,,,,POINT (39.163454 51.6507828)
318323867,51.6551986,39.1784154,3,,,,POINT (39.1784154 51.6551986)
318323868,51.6569153,39.1835247,3,,,,POINT (39.1835247 51.6569153)
318326138,51.6504168,39.1634594,3,,,,POINT (39.1634594 51.6504168)
318326145,51.6572649,39.1856601,4,,,,POINT (39.1856601 51.6572649)
318327823,51.6513082,39.1630903,3,,,,POINT (39.1630903 51.6513082)
318327829,51.6504032,39.1647422,3,,,,POINT (39.1647422 51.6504032)
318331758,51.6477919,39.3066111,3,motorway_junction,,,POINT (39.3066111 51.6477919)
318403760,51.6791294,39.2072923,3,traffic_signals,,,POINT (39.2072923 51.6791294)
318403877,51.6788302,39.2060235,3,traffic_signals,,,POINT (39.2060235 51.6788302)
318406300,51.672826,39.2101707,3,,,,POINT (39.2101707 51.672826)
318406640,51.6643287,39.2045934,4,,,,POINT (39.2045934 51.6643287)
318407776,51.6676151,39.2068407,4,traffic_signals,,,POINT (39.2068407 51.6676151)
318409335,51.6697204,39.2080883,3,,,,POINT (39.2080883 51.6697204)
318413149,51.6871911,39.2586129,4,traffic_signals,,,POINT (39.2586129 51.6871911)
318413153,51.6790118,39.2115654,4,,,,POINT (39.2115654 51.6790118)
318416200,51.6870102,39.2584818,4,traffic_signals,,,POINT (39.2584818 51.6870102)
318443220,51.677662,39.3083381,3,,,,POINT (39.3083381 51.677662)
318443221,51.6776622,39.3070425,3,,,,POINT (39.3070425 51.6776622)
318443222,51.6778626,39.3020131,3,motorway_junction,,,POINT (39.3020131 51.6778626)
318448523,51.6751637,39.3008392,3,,,,POINT (39.3008392 51.6751637)
318448559,51.6807471,39.3015528,3,,,,POINT (39.3015528 51.6807471)
318448564,51.6784236,39.3012449,3,,,,POINT (39.3012449 51.6784236)
318448582,51.6775088,39.301127,3,motorway_junction,,,POINT (39.301127 51.6775088)
318616337,51.6688753,39.1876972,4,,,,POINT (39.1876972 51.6688753)
318616338,51.6672885,39.1895354,3,,,,POINT (39.1895354 51.6672885)
318616339,51.6721489,39.1791522,3,,,,POINT (39.1791522 51.6721489)
318616343,51.6702435,39.1808656,3,,,,POINT (39.1808656 51.6702435)
318616348,51.6641933,39.1837814,4,traffic_signals,,,POINT (39.1837814 51.6641933)
318616349,51.6680231,39.186489,4,,,,POINT (39.186489 51.6680231)
318616351,51.6699309,39.1899284,3,,,,POINT (39.1899284 51.6699309)
318620098,51.6700778,39.1944818,4,traffic_signals,,,POINT (39.1944818 51.6700778)
318620101,51.668456,39.1919365,4,traffic_signals,,,POINT (39.1919365 51.668456)
318620102,51.6683546,39.1918477,4,traffic_signals,,,POINT (39.1918477 51.6683546)
318620103,51.6665345,39.1905599,3,,,,POINT (39.1905599 51.6665345)
318620104,51.6628593,39.1878875,4,traffic_signals,,,POINT (39.1878875 51.6628593)
318620105,51.6621091,39.1873684,4,traffic_signals,,,POINT (39.1873684 51.6621091)
318622977,51.6622836,39.1823977,3,,,,POINT (39.1823977 51.6622836)
318622980,51.6608713,39.1864642,3,,,,POINT (39.1864642 51.6608713)
318869625,51.6567451,39.1893346,3,,,,POINT (39.1893346 51.6567451)
318869628,51.6594955,39.1856735,3,,,,POINT (39.1856735 51.6594955)
318980022,51.6574137,39.204906,3,,,,POINT (39.204906 51.6574137)
318980023,51.6573264,39.2047736,3,,,,POINT (39.2047736 51.6573264)
318980627,51.6571163,39.2048093,3,,,,POINT (39.2048093 51.6571163)
318980628,51.6598654,39.1966385,3,traffic_signals,,,POINT (39.1966385 51.6598654)
318987030,51.6548841,39.1347075,4,traffic_signals,,,POINT (39.1347075 51.6548841)
318988091,51.6566573,39.1354305,3,,,,POINT (39.1354305 51.6566573)
319115632,51.6591056,39.1987615,4,,,,POINT (39.1987615 51.6591056)
319762965,51.6572081,39.2134516,3,,,,POINT (39.2134516 51.6572081)
319763098,51.6580346,39.2100756,3,,,,POINT (39.2100756 51.6580346)
319763099,51.6568279,39.2130856,3,,,,POINT (39.2130856 51.6568279)
319765528,51.6972518,39.0845461,3,,,,POINT (39.0845461 51.6972518)
319767916,51.726798,39.0472375,3,,,,POINT (39.0472375 51.726798)
319767932,51.725861,39.035634,3,,,,POINT (39.035634 51.725861)
319767933,51.7259813,39.0352564,3,,,,POINT (39.0352564 51.7259813)
319767935,51.7257202,39.0348348,3,,,,POINT (39.0348348 51.7257202)
319767937,51.7254454,39.0354402,3,,,,POINT (39.0354402 51.7254454)
319768228,51.7262073,39.0355564,3,,,,POINT (39.0355564 51.7262073)
319768253,51.726036,39.0345429,3,,,,POINT (39.0345429 51.726036)
319768324,51.725046,39.0348455,3,,,,POINT (39.0348455 51.725046)
320887967,51.6346735,39.2063935,3,,,,POINT (39.2063935 51.6346735)
321236953,51.6837353,39.1190605,3,,,,POINT (39.1190605 51.6837353)
321237064,51.6810107,39.1163102,3,,,,POINT (39.1163102 51.6810107)
321238855,51.6941851,39.1348657,3,,,,POINT (39.1348657 51.6941851)
321238857,51.6930587,39.1349827,4,traffic_signals,,,POINT (39.1349827 51.6930587)
321827947,51.6709324,39.1970551,4,traffic_signals,,,POINT (39.1970551 51.6709324)
321829040,51.6722551,39.1992168,4,traffic_signals,,,POINT (39.1992168 51.6722551)
321829482,51.6750759,39.2015255,3,,,,POINT (39.2015255 51.6750759)
325092826,51.6024685,39.237005,3,,,,POINT (39.237005 51.6024685)
325109937,51.6227047,39.2606519,3,,,,POINT (39.2606519 51.6227047)
325109938,51.6222044,39.2605748,3,,,,POINT (39.2605748 51.6222044)
325109939,51.6221243,39.260671,3,,,,POINT (39.260671 51.6221243)
325109940,51.6220311,39.2612941,3,,,,POINT (39.2612941 51.6220311)
325110040,51.6234129,39.2610121,3,,,,POINT (39.2610121 51.6234129)
325110041,51.6241226,39.2609776,2,,,,POINT (39.2609776 51.6241226)
325110165,51.6216089,39.2606349,3,,,,POINT (39.2606349 51.6216089)
325110239,51.6223793,39.259559,3,,,,POINT (39.259559 51.6223793)
325110351,51.622732,39.2615299,3,,,,POINT (39.2615299 51.622732)
325111060,51.6007605,39.2530185,3,,,,POINT (39.2530185 51.6007605)
325111698,51.6252076,39.2612117,2,,,,POINT (39.2612117 51.6252076)
325117257,51.5870969,39.2479985,3,,,,POINT (39.2479985 51.5870969)
325117261,51.5867925,39.2421396,1,,,,POINT (39.2421396 51.5867925)
325123204,51.5469826,39.2836178,3,,,,POINT (39.2836178 51.5469826)
325123467,51.5500353,39.2819181,3,,,,POINT (39.2819181 51.5500353)
325124252,51.5457428,39.2617968,3,,,,POINT (39.2617968 51.5457428)
325124559,51.5482715,39.2396466,3,,,,POINT (39.2396466 51.5482715)
325124562,51.5491877,39.2360902,3,,,,POINT (39.2360902 51.5491877)
325124658,51.5496669,39.231578,3,,,,POINT (39.231578 51.5496669)
325124662,51.5493822,39.2344141,4,traffic_signals,,,POINT (39.2344141 51.5493822)
325125364,51.5949328,39.2368211,3,,,,POINT (39.2368211 51.5949328)
325125365,51.5949046,39.2485039,3,,,,POINT (39.2485039 51.5949046)
325126921,51.6099324,39.2372161,4,traffic_signals,,,POINT (39.2372161 51.6099324)
325126922,51.6086395,39.2448739,4,,,,POINT (39.2448739 51.6086395)
332392799,51.6592048,39.2032131,3,,,,POINT (39.2032131 51.6592048)
332392800,51.6612782,39.2075162,4,,,,POINT (39.2075162 51.6612782)
332392803,51.6643895,39.2114673,3,,,,POINT (39.2114673 51.6643895)
332393238,51.6608671,39.206778,3,,,,POINT (39.206778 51.6608671)
332393353,51.6619425,39.206977,3,,,,POINT (39.206977 51.6619425)
332395597,51.6845741,39.2162525,4,,,,POINT (39.2162525 51.6845741)
332395864,51.6850093,39.216695,3,,,,POINT (39.216695 51.6850093)
332401104,51.6778881,39.206044,1,,,,POINT (39.206044 51.6778881)
332401105,51.6764297,39.2050711,4,traffic_signals,,,POINT (39.2050711 51.6764297)
332440423,51.6349962,39.2735763,3,,,,POINT (39.2735763 51.6349962)
332440563,51.6321774,39.2720609,3,,,,POINT (39.2720609 51.6321774)
332442812,51.6586764,39.2105931,3,,,,POINT (39.2105931 51.6586764)
332443995,51.7370829,39.1803694,3,,,,POINT (39.1803694 51.7370829)
332789231,51.6354252,39.1717042,3,,,,POINT (39.1717042 51.6354252)
332789232,51.6365429,39.1725553,3,,,,POINT (39.1725553 51.6365429)
332789237,51.6496667,39.1651058,3,crossing,,,POINT (39.1651058 51.6496667)
332789240,51.6473739,39.1700991,4,traffic_signals,,,POINT (39.1700991 51.6473739)
332789260,51.6432041,39.1790697,3,traffic_signals,,,POINT (39.1790697 51.6432041)
332789266,51.6537553,39.1174689,3,,,,POINT (39.1174689 51.6537553)
332789291,51.65347,39.1011575,3,,,,POINT (39.1011575 51.65347)
332789299,51.6535418,39.1000871,3,,,,POINT (39.1000871 51.6535418)
332789307,51.6539498,39.100122,3,,,,POINT (39.100122 51.6539498)
332789318,51.6569635,39.0977242,3,,,,POINT (39.0977242 51.6569635)
332789322,51.6596241,39.0950059,3,,,,POINT (39.0950059 51.6596241)
333173315,51.6673056,39.2216627,3,traffic_signals,,,POINT (39.2216627 51.6673056)
333173321,51.6244274,39.1763746,3,,,,POINT (39.1763746 51.6244274)
336632822,51.6530077,39.1941927,2,,,,POINT (39.1941927 51.6530077)
336632830,51.653668,39.1932914,4,,,,POINT (39.1932914 51.653668)
336632883,51.6836465,39.1843607,3,,,,POINT (39.1843607 51.6836465)
336632931,51.683903,39.1911507,3,,,,POINT (39.1911507 51.683903)
336632941,51.6830509,39.1912701,3,,,,POINT (39.1912701 51.6830509)
341709087,51.7397881,39.2617497,3,,,,POINT (39.2617497 51.7397881)
344702542,51.713123,39.2287003,4,traffic_signals,,,POINT (39.2287003 51.713123)
344713300,51.7063761,39.2088524,1,,,,POINT (39.2088524 51.7063761)
344715424,51.6984665,39.1895445,3,,,,POINT (39.1895445 51.6984665)
344715428,51.6955646,39.1898464,4,traffic_signals,,,POINT (39.1898464 51.6955646)
344715920,51.6868386,39.1839841,4,traffic_signals,,,POINT (39.1839841 51.6868386)
344715921,51.6873864,39.1932347,3,,,,POINT (39.1932347 51.6873864)
347572302,51.721341,39.2628888,3,,,,POINT (39.2628888 51.721341)
347572304,51.7233009,39.2612576,3,,,,POINT (39.2612576 51.7233009)
347572352,51.7210146,39.2644054,4,,,,POINT (39.2644054 51.7210146)
347572361,51.719974,39.2722335,3,,,,POINT (39.2722335 51.719974)
347576292,51.6416888,39.2463269,4,,,,POINT (39.2463269 51.6416888)
347576294,51.6427523,39.24124,4,traffic_signals,,,POINT (39.24124 51.6427523)
347577628,51.6219543,39.2523471,3,traffic_signals,,,POINT (39.2523471 51.6219543)
349884566,51.6855267,39.264944,4,,,,POINT (39.264944 51.6855267)
349902726,51.7342716,39.2896405,3,,,,POINT (39.2896405 51.7342716)
349902846,51.7341448,39.2886003,3,,,,POINT (39.2886003 51.7341448)
349902911,51.738819,39.2877875,3,,,,POINT (39.2877875 51.738819)
349902912,51.7340132,39.2875183,3,,,,POINT (39.2875183 51.7340132)
349903076,51.7327047,39.2850289,3,,,,POINT (39.2850289 51.7327047)
349903078,51.7389023,39.2855435,3,,,,POINT (39.2855435 51.7389023)
349903355,51.7331982,39.2906934,3,,,,POINT (39.2906934 51.7331982)
349903582,51.7327332,39.2862116,3,,,,POINT (39.2862116 51.7327332)
349904150,51.7340532,39.283843,4,,,,POINT (39.283843 51.7340532)
349904151,51.7327542,39.2837626,3,,,,POINT (39.2837626 51.7327542)
349904526,51.7340991,39.2826211,4,,,,POINT (39.2826211 51.7340991)
349904527,51.7327525,39.2824857,3,,,,POINT (39.2824857 51.7327525)
349904736,51.7327591,39.2813215,3,,,,POINT (39.2813215 51.7327591)
349904907,51.735428,39.2802506,3,,,,POINT (39.2802506 51.735428)
349904908,51.7390768,39.280559,3,,,,POINT (39.280559 51.7390768)
349905084,51.7354495,39.2790406,4,,,,POINT (39.2790406 51.7354495)
349905085,51.7391237,39.2793064,4,,,,POINT (39.2793064 51.7391237)
349905158,51.7355021,39.2778317,3,,,,POINT (39.2778317 51.7355021)
349905159,51.7391684,39.2780811,3,,,,POINT (39.2780811 51.7391684)
349905266,51.739209,39.2768782,4,,,,POINT (39.2768782 51.739209)
349905407,51.7353914,39.2814898,4,,,,POINT (39.2814898 51.7353914)
349905408,51.7355486,39.2765869,3,,,,POINT (39.2765869 51.7355486)
349905528,51.736834,39.2804103,3,,,,POINT (39.2804103 51.736834)
349905529,51.736804,39.2816237,4,,,,POINT (39.2816237 51.736804)
349905530,51.7367769,39.2828311,4,,,,POINT (39.2828311 51.7367769)
349905531,51.736744,39.2840524,4,,,,POINT (39.2840524 51.736744)
349905532,51.7367155,39.2853108,4,,,,POINT (39.2853108 51.7367155)
349905533,51.7366717,39.2865434,4,,,,POINT (39.2865434 51.7366717)
349905534,51.7366338,39.2876436,4,,,,POINT (39.2876436 51.7366338)
349905535,51.7366094,39.2886601,4,,,,POINT (39.2886601 51.7366094)
349905536,51.7365879,39.2896784,4,,,,POINT (39.2896784 51.7365879)
349906260,51.7347611,39.2749463,4,,,,POINT (39.2749463 51.7347611)
349906261,51.7310574,39.2764152,3,,,,POINT (39.2764152 51.7310574)
349906328,51.7393079,39.2741888,4,,,,POINT (39.2741888 51.7393079)
349906329,51.7348032,39.2733035,4,,,,POINT (39.2733035 51.7348032)
349906330,51.7330686,39.2730325,4,,,,POINT (39.2730325 51.7330686)
349906331,51.7306215,39.2739934,3,,,,POINT (39.2739934 51.7306215)
349906562,51.7393346,39.2730682,3,,,,POINT (39.2730682 51.7393346)
349906563,51.7348387,39.272163,4,,,,POINT (39.272163 51.7348387)
349906564,51.7328068,39.2715804,4,,,,POINT (39.2715804 51.7328068)
349906565,51.7303959,39.272725,3,,,,POINT (39.272725 51.7303959)
349906735,51.7439766,39.2716367,1,,,,POINT (39.2716367 51.7439766)
349906736,51.7394031,39.2712466,4,,,,POINT (39.2712466 51.7394031)
349906737,51.7348778,39.2707216,4,,,,POINT (39.2707216 51.7348778)
349906739,51.7301833,39.2717709,3,,,,POINT (39.2717709 51.7301833)
349907113,51.7394499,39.269911,4,,,,POINT (39.269911 51.7394499)
349907114,51.7349148,39.2694043,4,,,,POINT (39.2694043 51.7349148)
349907115,51.7316036,39.2688746,3,,,,POINT (39.2688746 51.7316036)
349907268,51.7318036,39.2678088,3,,,,POINT (39.2678088 51.7318036)
349907269,51.7349384,39.268137,4,,,,POINT (39.268137 51.7349384)
349907270,51.7394997,39.2684821,4,,,,POINT (39.2684821 51.7394997)
349907271,51.7437322,39.2687259,3,,,,POINT (39.2687259 51.7437322)
349907398,51.7441381,39.2677675,4,,,,POINT (39.2677675 51.7441381)
349907627,51.7298751,39.2659154,3,,,,POINT (39.2659154 51.7298751)
349907628,51.7298263,39.2653701,3,,,,POINT (39.2653701 51.7298263)
349907630,51.728117,39.2637061,3,,,,POINT (39.2637061 51.728117)
349907808,51.7443006,39.2664709,3,,,,POINT (39.2664709 51.7443006)
349907809,51.7395902,39.2661634,3,,,,POINT (39.2661634 51.7395902)
349907832,51.7442642,39.2658153,3,,,,POINT (39.2658153 51.7442642)
349907833,51.7396174,39.2653365,3,,,,POINT (39.2653365 51.7396174)
349907863,51.7441978,39.2647117,3,,,,POINT (39.2647117 51.7441978)
349907864,51.7396496,39.2644263,3,,,,POINT (39.2644263 51.7396496)
349907925,51.7441839,39.263781,3,,,,POINT (39.263781 51.7441839)
349907926,51.7396737,39.2635089,3,,,,POINT (39.2635089 51.7396737)
349908008,51.7442527,39.2629466,3,,,,POINT (39.2629466 51.7442527)
349908009,51.7396959,39.2626341,3,,,,POINT (39.2626341 51.7396959)
349908360,51.7442932,39.262078,3,,,,POINT (39.262078 51.7442932)
349908805,51.74148,39.2609766,3,,,,POINT (39.2609766 51.74148)
349908976,51.7365705,39.2913065,4,,,,POINT (39.2913065 51.7365705)
349908986,51.7387366,39.289988,3,,,,POINT (39.289988 51.7387366)
349909231,51.7424566,39.2746007,3,,,,POINT (39.2746007 51.7424566)
349909292,51.7420983,39.2714841,3,,,,POINT (39.2714841 51.7420983)
349909502,51.7403582,39.2713088,3,,,,POINT (39.2713088 51.7403582)
349909589,51.7404797,39.2817291,3,,,,POINT (39.2817291 51.7404797)
349909591,51.7420325,39.2726009,4,,,,POINT (39.2726009 51.7420325)
349909592,51.7431537,39.2727141,4,,,,POINT (39.2727141 51.7431537)
349909661,51.7410486,39.2817293,3,,,,POINT (39.2817293 51.7410486)
349909664,51.7431337,39.2735883,3,,,,POINT (39.2735883 51.7431337)
349909733,51.7413188,39.2744782,4,,,,POINT (39.2744782 51.7413188)
349909738,51.7407596,39.2744021,4,,,,POINT (39.2744021 51.7407596)
349909743,51.7401303,39.2742891,4,,,,POINT (39.2742891 51.7401303)
349909744,51.7419261,39.2745229,4,,,,POINT (39.2745229 51.7419261)
349909745,51.7431288,39.2746142,3,,,,POINT (39.2746142 51.7431288)
349909751,51.7411833,39.2770539,4,,,,POINT (39.2770539 51.7411833)
349909752,51.7406568,39.2770105,4,,,,POINT (39.2770105 51.7406568)
349909753,51.7400311,39.2769779,4,,,,POINT (39.2769779 51.7400311)
349909754,51.7418506,39.2770831,3,,,,POINT (39.2770831 51.7418506)
349909769,51.741098,39.2794227,4,,,,POINT (39.2794227 51.741098)
349909771,51.7405615,39.2794353,4,,,,POINT (39.2794353 51.7405615)
349909774,51.739951,39.2793793,4,,,,POINT (39.2793793 51.739951)
349909775,51.7417872,39.2794331,3,,,,POINT (39.2794331 51.7417872)
349909885,51.7398724,39.2816914,4,,,,POINT (39.2816914 51.7398724)
349910435,51.7362067,39.2766141,3,,,,POINT (39.2766141 51.7362067)
349910436,51.7362792,39.2750496,4,,,,POINT (39.2750496 51.7362792)
349910437,51.7363003,39.2735898,4,,,,POINT (39.2735898 51.7363003)
349910438,51.7362807,39.2724486,4,,,,POINT (39.2724486 51.7362807)
349910439,51.7361976,39.270869,4,,,,POINT (39.270869 51.7361976)
349910440,51.7361298,39.2695365,4,,,,POINT (39.2695365 51.7361298)
349910441,51.7360479,39.2682288,4,,,,POINT (39.2682288 51.7360479)
349910442,51.735949,39.2669253,4,,,,POINT (39.2669253 51.735949)
349910443,51.7356801,39.261142,4,,,,POINT (39.261142 51.7356801)
349910876,51.7315113,39.2708907,3,,,,POINT (39.2708907 51.7315113)
349910880,51.7317321,39.2721192,4,,,,POINT (39.2721192 51.7317321)
349910888,51.7319503,39.2734167,4,,,,POINT (39.2734167 51.7319503)
349910891,51.7323485,39.2758558,4,,,,POINT (39.2758558 51.7323485)
349911216,51.732399,39.2763497,3,,,,POINT (39.2763497 51.732399)
349911552,51.7308436,39.2752374,3,,,,POINT (39.2752374 51.7308436)
349911553,51.7321407,39.2746446,4,,,,POINT (39.2746446 51.7321407)
349911554,51.7332993,39.2741666,4,,,,POINT (39.2741666 51.7332993)
349911555,51.7347673,39.274441,3,,,,POINT (39.274441 51.7347673)
349911622,51.7298826,39.2709396,3,,,,POINT (39.2709396 51.7298826)
349911624,51.7315324,39.2688066,4,,,,POINT (39.2688066 51.7315324)
349911625,51.7313711,39.2663521,3,,,,POINT (39.2663521 51.7313711)
349913154,51.7295588,39.2699578,3,,,,POINT (39.2699578 51.7295588)
349913156,51.7307939,39.2680528,4,,,,POINT (39.2680528 51.7307939)
349913157,51.7313378,39.2668391,3,,,,POINT (39.2668391 51.7313378)
349913797,51.7314144,39.26142,3,,,,POINT (39.26142 51.7314144)
349913798,51.7324623,39.2648309,4,,,,POINT (39.2648309 51.7324623)
349913799,51.732976,39.2666134,3,,,,POINT (39.2666134 51.732976)
349913984,51.7302856,39.2605966,3,,,,POINT (39.2605966 51.7302856)
349913985,51.7316611,39.2650737,3,,,,POINT (39.2650737 51.7316611)
349914171,51.7307822,39.2650375,3,,,,POINT (39.2650375 51.7307822)
349914781,51.729931,39.264687,3,,,,POINT (39.264687 51.729931)
349914969,51.7274733,39.262782,3,,,,POINT (39.262782 51.7274733)
356178981,51.6440252,39.1534343,3,,,,POINT (39.1534343 51.6440252)
356588691,51.6475478,39.1379459,3,,,,POINT (39.1379459 51.6475478)
356592258,51.6516226,39.1210566,3,give_way,,,POINT (39.1210566 51.6516226)
356592682,51.65162,39.1284077,3,traffic_signals,,,POINT (39.1284077 51.65162)
356595634,51.6464696,39.1271731,3,,,,POINT (39.1271731 51.6464696)
356595639,51.6517262,39.1354623,4,traffic_signals,,,POINT (39.1354623 51.6517262)
356598110,51.6583659,39.1314836,3,,,,POINT (39.1314836 51.6583659)
356598798,51.6565439,39.1180162,3,,,,POINT (39.1180162 51.6565439)
356599844,51.6569477,39.1209045,3,,,,POINT (39.1209045 51.6569477)
356601059,51.660924,39.1299605,3,,,,POINT (39.1299605 51.660924)
356601060,51.6610655,39.1301459,3,,,,POINT (39.1301459 51.6610655)
356604408,51.6633978,39.1588244,3,,,,POINT (39.1588244 51.6633978)
357053953,51.7121607,39.1620161,4,,,,POINT (39.1620161 51.7121607)
357055968,51.7201111,39.1792976,3,,,,POINT (39.1792976 51.7201111)
364079404,51.6794041,39.2600324,4,traffic_signals,,,POINT (39.2600324 51.6794041)
364079543,51.6757987,39.2566843,5,traffic_signals,,,POINT (39.2566843 51.6757987)
